s2,s3,s4,s7,s8,s11,s12,s13,s14,s15,s17,s20,s21,label2
0.5843373493975719,0.4787442773054309,0.40259959486833097,0.5088566827697178,0.3636363636360329,0.5178571428571423,0.4882729211087451,0.4264705882351336,0.1925379296109,0.6648711042708726,0.4166666666666714,0.4883720930232549,0.3076498204915765,0
0.463855421686759,0.24852844996730283,0.42555705604321403,0.6247987117552327,0.22727272727297532,0.4107142857142847,0.7057569296375306,0.29411764705855603,0.16756115182165132,0.19507502885725359,0.4166666666666714,0.5658914728682127,0.4828776581054939,0
0.6295180722891587,0.4423370394593462,0.5575624577987845,0.44122383252818054,0.39393939393903565,0.6190476190476204,0.5202558635394468,0.4558823529409892,0.11714315202807768,0.48364755675260085,0.5,0.4341085271317837,0.3748964374482213,1
0.5542168674698758,0.4743841290603896,0.4633693450371368,0.46376811594203105,0.4242424242420384,0.5,0.5501066098080969,0.32352941176441163,0.1737537413561725,0.470950365525205,0.5,0.6046511627906987,0.4265396299364781,0
0.5361445783132694,0.40505777196424475,0.6078663065496279,0.5426731078905078,0.3636363636360329,0.4047619047619051,0.47761194029850174,0.2794117647058556,0.2972959025699282,0.601000384763374,0.5,0.37209302325581106,0.38442419221209434,0
0.4096385542168832,0.40200566819272154,0.5687035786630652,0.41223832528179116,0.45454545454504114,0.422619047619051,0.4498933901918889,0.41176470588197844,0.13566931571885732,0.5402077722200858,0.5,0.3410852713178265,0.3482463407898351,0
0.30421686746987575,0.4118160017440644,0.49831195138419915,0.5700483091787447,0.33333333333303017,0.3511904761904745,0.5778251599147097,0.397058823529278,0.1554856022293336,0.35513659099653694,0.4166666666666714,0.5193798449612395,0.619994476663905,0
0.4819277108433653,0.43514279485502527,0.5930114787305882,0.5555555555555429,0.2878787878789808,0.547619047619051,0.5415778251599193,0.44117647058783405,0.21911445969656285,0.5252020007695251,0.5,0.5116279069767415,0.42281137807235325,0
0.44578313253012425,0.4052757793765025,0.5523295070898051,0.5426731078905078,0.33333333333303017,0.44047619047619335,0.5159914712153579,0.3088235294117112,0.2203013726906775,0.4136206233166604,0.5833333333333357,0.6976744186046488,0.6259320629660294,0
0.463855421686759,0.30804447351210484,0.36546252532073,0.590982286634457,0.2727272727270247,0.2738095238095255,0.5820895522387985,0.3676470588234224,0.17318608731551421,0.34243939976914106,0.4166666666666714,0.42635658914728225,0.44545705606186203,0
0.7560240963855449,0.5971223021582759,0.7932140445644826,0.2785829307568406,0.4242424242420384,0.75,0.29637526652452095,0.4264705882351336,0.25301888739808476,0.6906502500961977,0.6666666666666714,0.2093023255813904,0.32642916321458415,2
0.49698795180722755,0.5214737301068268,0.5543551654287633,0.5233494363929196,0.3484848484849863,0.5654761904761898,0.5671641791044806,0.3382352941175668,0.21343791928991607,0.5994613312812689,0.4166666666666714,0.4573643410852668,0.6023198011599007,0
0.3584337349397515,0.4427730542838475,0.4510465901417966,0.6457326892109592,0.22727272727297532,0.44047619047619335,0.6417910447761273,0.29411764705855603,0.23335741562596723,0.46902654867256643,0.5,0.47286821705426263,0.5570284451808902,0
0.4036144578313099,0.48005232177894186,0.6335246455097909,0.45893719806764466,0.31818181818198354,0.5773809523809526,0.4648187633262211,0.25,0.3256786046031621,0.6625625240477078,0.5,0.44961240310077244,0.46244131455399184,0
0.38253012048193114,0.5306300414214107,0.4598244429439582,0.6892109500805219,0.37878787878798903,0.44642857142857295,0.5245202558635356,0.3382352941175668,0.2128186603364668,0.496729511350523,0.5833333333333357,0.4883720930232549,0.460646230323114,0
0.3765060240963862,0.3328973185088344,0.44969615124915663,0.5008051529790691,0.3636363636360329,0.5416666666666679,0.63965884861409,0.397058823529278,0.1281866033646395,0.5171219699884588,0.4166666666666714,0.4031007751937956,0.5016570008285015,0
0.463855421686759,0.571179420100286,0.5945307224848086,0.5008051529790691,0.3030303030300274,0.5535714285714306,0.5479744136460454,0.35294117647026724,0.28351739085560723,0.45402077722201284,0.6666666666666714,0.348837209302328,0.42584921292460365,1
0.31024096385542066,0.4953128406365863,0.3823430114787314,0.7165861513687588,0.16666666666696983,0.3392857142857153,0.8678038379530904,0.2205882352941444,0.28351739085560723,0.21508272412467022,0.1666666666666714,0.5426356589147296,0.5972107152720199,0
0.41867469879517216,0.3444517113581895,0.4648885887913572,0.48631239935588155,0.2878787878789808,0.45833333333333215,0.6567164179104452,0.29411764705855603,0.3221694705335949,0.40284724894190305,0.3333333333333357,0.4573643410852668,0.6281413974040291,0
0.3855421686747036,0.24264224983649996,0.4805874409182991,0.6199677938808463,0.3484848484849863,0.29761904761904745,0.6332622601279212,0.23529411764684482,0.22102384146970877,0.5071181223547541,0.4166666666666714,0.4031007751937956,0.544600938967136,0
0.5813253012048278,0.2524525833878357,0.5271775827143834,0.38969404186795487,0.4393939393939945,0.523809523809522,0.4477611940298374,0.4558823529409892,0.11322117865621095,0.5048095421315892,0.5,0.550387596899224,0.49917149958574925,0
0.40662650602408235,0.3492478744277321,0.41542876434841247,0.42190016103059236,0.4090909090909918,0.38095238095238315,0.522388059701484,0.38235294117612284,0.1965115078955506,0.32127741439015267,0.5,0.5658914728682127,0.628555647611158,0
0.27710843373492366,0.31262262916939676,0.48919648885888023,0.5716586151368688,0.25757575757597806,0.3571428571428612,0.7014925373134417,0.29411764705855603,0.22024976777789362,0.4424778761061958,0.4166666666666714,0.5736434108527142,0.6255178127589076,0
0.24999999999997158,0.5777196424678479,0.24763673193788094,0.6312399355877574,0.2727272727270247,0.25595238095238315,0.6439232409381788,0.35294117647026724,0.18722262359376884,0.2666410157752992,0.4166666666666714,0.6201550387596875,0.6842032587682993,0
0.7590361445783174,0.630041421408329,0.8544902093180262,0.2141706924315514,0.4393939393939945,0.8154761904761898,0.16844349680170012,0.47058823529368965,0.48869852409949033,0.7664486340900396,0.75,0.29457364341085324,0.26097763048881717,2
0.3765060240963862,0.3422716372356689,0.35651586765698795,0.7697262479871227,0.22727272727297532,0.3511904761904745,0.6332622601279212,0.23529411764684482,0.24104654763133482,0.4217006540977337,0.4166666666666714,0.6124031007751931,0.554542943938138,0
0.5,0.6479180292129954,0.4123902768399752,0.49436392914653027,0.2878787878789808,0.4107142857142847,0.44349680170574857,0.3382352941175668,0.2487872845494863,0.3362831858407134,0.3333333333333357,0.5581395348837184,0.6350455675227806,0
0.6234939759036138,0.3113145846958787,0.4964550979068214,0.5458937198067702,0.3484848484849863,0.3988095238095255,0.6140724946695144,0.3676470588234224,0.19119620187841946,0.4524817237399077,0.4166666666666714,0.38759689922480334,0.429301297983983,0
0.7198795180723039,0.8288641813821656,0.7878122889939227,0.3429951690821298,0.37878787878798903,0.5416666666666679,0.2878464818763149,0.35294117647026724,0.49561358241304276,0.6379376683339757,0.5833333333333357,0.4573643410852668,0.3458989229494627,2
0.32831325301202696,0.4822323959014625,0.2337947332883168,0.6843800322061213,0.18181818181801646,0.18452380952380665,0.7014925373134417,0.20588235294098922,0.23851790690473962,0.36090804155444545,0.25,0.5891472868217029,0.7680198840099379,0
0.5421686746987859,0.5563549160671499,0.665428764348416,0.43478260869564167,0.24242424242402194,0.5535714285714306,0.4243070362473276,0.3382352941175668,0.5422128186603388,0.5048095421315892,0.6666666666666714,0.27131782945736305,0.39547086440209256,1
0.5391566265060135,0.35862219315457367,0.3612424037812296,0.43639291465377994,0.3636363636360329,0.4107142857142847,0.5820895522387985,0.44117647058783405,0.15713695943853878,0.6710273181993074,0.5,0.46511627906976827,0.6416735708367796,1
0.4126506024096557,0.2873337693481588,0.3468939905469277,0.6553945249597319,0.3030303030300274,0.3690476190476204,0.660980810234534,0.2205882352941444,0.3545773557642704,0.5455944594074609,0.4166666666666714,0.4031007751937956,0.591549295774648,0
0.8042168674698758,0.8114235884020076,0.7418973666441602,0.1867954911433145,0.5454545454549589,0.7321428571428577,0.23667377398719225,0.49999999999954525,0.17705645577458995,0.7556752597152752,0.75,0.35658914728682234,0.47638773819387126,2
0.35542168674697905,0.37344669718770973,0.3369345037137066,0.6457326892109592,0.2878787878789808,0.38095238095238315,0.6652452025586229,0.3676470588234224,0.24883888946227728,0.45363601385148655,0.1666666666666714,0.5271317829457338,0.5405965202982586,0
0.45783132530121406,0.2733812949640324,0.38301823092505316,0.6086956521739069,0.3030303030300274,0.3690476190476204,0.5756929637526582,0.3382352941175668,0.18004954071627566,0.33435936898807483,0.5,0.6976744186046488,0.6202706434686505,0
0.6536144578313383,0.6819271855243088,0.7660364618501028,0.21739130434782794,0.6060606060609643,0.6726190476190474,0.2921108742004037,0.647058823529278,0.06956342243781677,0.7887649095806069,0.5833333333333357,0.24031007751938205,0.10245788456227345,2
0.5783132530120554,0.4693699585785964,0.37660364618501063,0.5974235104669816,0.3030303030300274,0.3630952380952408,0.7014925373134417,0.17647058823513362,0.18902879554133278,0.3562908811081229,0.5,0.4961240310077528,0.7377796188898103,0
0.7048192771084132,0.553084804883369,0.525658338960163,0.3961352657004653,0.4090909090909918,0.4702380952380949,0.3070362473347501,0.4264705882351336,0.14325523789865002,0.6590996537129712,0.4166666666666714,0.3643410852713167,0.43178679922673524,0
0.5512048192771033,0.6786570743405349,0.7533760972316017,0.34943639291465445,0.2727272727270247,0.7142857142857117,0.3219616204690823,0.3676470588234224,0.5892248942099343,0.6179299730665662,0.75,0.3023255813953476,0.2503452085059408,2
0.10843373493977992,0.20405493786789464,0.3099257258609036,0.7214170692431594,0.16666666666696983,0.1547619047619051,0.7228144989339143,0.11764705882342241,0.25859221797914955,0.33435936898807483,0.3333333333333357,0.6899224806201545,0.7370892018779358,0
0.6355421686747036,0.6474820143884941,0.6021269412559107,0.3880837359098166,0.3636363636360329,0.6071428571428577,0.39872068230275204,0.35294117647026724,0.3723810506760259,0.6960369372835729,0.6666666666666714,0.33333333333333215,0.3842861088097216,1
0.3795180722891587,0.4658818399825648,0.38858879135718993,0.6392914653784345,0.1363636363630576,0.4047619047619051,0.6247334754797436,0.2205882352941444,0.3438435339044261,0.4663332050788753,0.3333333333333357,0.5348837209302282,0.4523612261806136,0
0.35542168674697905,0.19402659690430113,0.4208305199189759,0.6119162640901692,0.19696969696997257,0.2261904761904745,0.6162046908315659,0.1617647058815237,0.21870162039426333,0.22508657175836788,0.4166666666666714,0.5968992248061973,0.6129522231427771,0
0.23795180722891018,0.37846086766950293,0.27059419311276045,0.7632850241545981,0.1515151515150137,0.2797619047619051,0.7697228144989197,0.23529411764684482,0.2559087625141885,0.2127741439015054,0.1666666666666714,0.6046511627906987,0.7883181441590708,0
0.6927710843373518,0.5947242206235046,0.6092167454422679,0.3977455716586178,0.33333333333303017,0.523809523809522,0.3923240938166259,0.3088235294117112,0.2967282485292557,0.5013466717968456,0.5,0.348837209302328,0.4537420602043625,1
0.44578313253012425,0.2814475692173559,0.4042876434841318,0.626409017713371,0.2121212121210192,0.29761904761904745,0.63752665245201,0.2794117647058556,0.18314583548353625,0.4436321662177818,0.3333333333333357,0.6046511627906987,0.7880419773543252,0
0.6927710843373518,0.5807717462393782,0.6444969615124911,0.2930756843800282,0.6515151515150137,0.8214285714285694,0.26012793176971627,0.5735294117644116,0.0946950149654242,0.6887264332435592,0.5,0.21705426356589186,0.17729908864954425,2
0.5903614457831168,0.6747329409199949,0.5945307224848086,0.3929146537842172,0.4090909090909918,0.7142857142857117,0.12793176972280662,0.47058823529368965,0.22515223449272526,0.739899961523669,0.5833333333333357,0.4418604651162781,0.2794808064070686,2
0.7710843373494072,0.567909308916505,0.6882174206617151,0.3381642512077292,0.5303030303030027,0.696428571428573,0.37739872068230795,0.49999999999954525,0.10826710702858833,0.5355906117737632,0.5833333333333357,0.2790697674418574,0.3417564208782089,2
0.5662650602409656,0.5195116633965569,0.4756920999324805,0.39452495974234125,0.3030303030300274,0.44047619047619335,0.41577825159913573,0.35294117647026724,0.2350603777479634,0.5221238938053077,0.5833333333333357,0.5038759689922472,0.3537696768848413,0
0.5060240963855449,0.5977763243950349,0.6531060094530723,0.2544283413848518,0.5151515151510466,0.726190476190478,0.2686567164179223,0.5294117647054009,0.07059552069356556,0.7637552904963485,0.5,0.22480620155038622,0.4926815796741266,1
0.4608433734939865,0.5378242860257316,0.4920661715057406,0.5668276972624824,0.3030303030300274,0.3988095238095255,0.6353944562899727,0.35294117647026724,0.1905253380121792,0.42593305117353,0.4166666666666714,0.480620155038757,0.503314001657003,0
0.6536144578313383,0.6551122738173092,0.527008777852803,0.41706924315620597,0.5757575757579616,0.601190476190478,0.3837953091684483,0.544117647058556,0.10599649086592677,0.4490188534051569,0.5,0.33333333333333215,0.40306545153272566,0
0.3463855421686901,0.25703073904512763,0.483288318703579,0.5974235104669816,0.25757575757597806,0.4285714285714306,0.5479744136460454,0.26470588235270043,0.2097223655691991,0.45055790688726916,0.4166666666666714,0.42635658914728225,0.5624136978735166,0
0.611445783132524,0.7235666012644444,0.7317690749493586,0.25281803542671355,0.39393939393903565,0.6904761904761898,0.36034115138592426,0.38235294117612284,0.4037568376509455,0.7872258560985017,0.6666666666666714,0.480620155038757,0.3612261806130874,2
0.3012048192771033,0.5277959450621381,0.44969615124915663,0.626409017713371,0.31818181818198354,0.3392857142857153,0.6823027718550065,0.26470588235270043,0.17948188667561027,0.50827241246634,0.3333333333333357,0.5271317829457338,0.5800883733775208,0
0.44578313253012425,0.46457379550904676,0.5788318703578668,0.4959742351046543,0.3030303030300274,0.4285714285714306,0.44349680170574857,0.23529411764684482,0.3226855196614764,0.5298191612158547,0.5833333333333357,0.5193798449612395,0.4415907207953609,0
0.5843373493975719,0.5855679093089208,0.5162052667116797,0.28502415458936525,0.45454545454504114,0.6547619047619087,0.5245202558635356,0.47058823529368965,0.15667251522344827,0.687187379761454,0.5,0.42635658914728225,0.28265672466169534,1
0.39457831325299253,0.414650098103337,0.3855503038487491,0.7085346215780959,0.22727272727297532,0.26785714285714235,0.7057569296375306,0.23529411764684482,0.20801940344721004,0.3174297806848827,0.25,0.6434108527131777,0.7007732670533002,0
0.5210843373494072,0.6947896228471819,0.7044226873733983,0.42190016103059236,0.33333333333303017,0.5773809523809526,0.48187633262260476,0.4558823529409892,0.3251625554752806,0.5848403232012345,0.5833333333333357,0.35658914728682234,0.3427230046948324,0
0.5,0.45454545454546036,0.6083727211343692,0.41706924315620597,0.37878787878798903,0.5773809523809526,0.37739872068230795,0.3382352941175668,0.357673650531531,0.567525971527516,0.5,0.5891472868217029,0.5276166804750062,1
0.2951807228915868,0.3117505995203871,0.3620864280891283,0.5764895330112694,0.2121212121210192,0.2261904761904745,0.5586353944562745,0.2794117647058556,0.29151615233770656,0.40861869949981156,0.5833333333333357,0.6744186046511587,0.6712234189450399,0
0.5271084337349521,0.397209505123179,0.5697164078325443,0.4798711755233569,0.2727272727270247,0.3988095238095255,0.7377398720682322,0.3088235294117112,0.21999174321395287,0.4490188534051569,0.3333333333333357,0.5271317829457338,0.5225075945871325,0
0.5180722891566063,0.4107259646828041,0.5234638757596208,0.4605475040257687,0.3484848484849863,0.422619047619051,0.4754797441364502,0.38235294117612284,0.2006399009185671,0.3736052327818413,0.4166666666666714,0.42635658914728225,0.47155481911074304,0
0.5512048192771033,0.42293437976891823,0.6093855503038483,0.14492753623187582,0.5,0.7023809523809526,0.42004264392322455,0.5294117647054009,0.14377128702652442,0.6564063101192801,0.5833333333333357,0.26356589147286513,0.38801436067385,2
0.5421686746987859,0.6344015696533702,0.5783254557731254,0.4750402576489421,0.2878787878789808,0.4880952380952408,0.45415778251600614,0.23529411764684482,0.3718133966353605,0.6221623701423624,0.4166666666666714,0.5038759689922472,0.49917149958574925,0
0.1475903614457934,0.337693481578377,0.3666441593517895,0.5974235104669816,0.31818181818198354,0.4940476190476204,0.6588486140724825,0.3676470588234224,0.17029621219939628,0.34628703347441103,0.4166666666666714,0.4186046511627879,0.4315106324219826,0
0.819277108433738,0.729016786570746,0.8732275489534089,0.32689210950080394,0.5909090909090082,0.7440476190476204,0.19402985074626145,0.647058823529278,0.11187945092373042,0.6398614851866071,0.6666666666666714,0.23255813953488058,0.22590444628555773,2
0.25903614457831736,0.5456725528667974,0.36546252532073,0.6972624798711706,0.12121212121201097,0.38690476190476275,0.5820895522387985,0.20588235294098922,0.24182062132314996,0.2958830319353609,0.25,0.6124031007751931,0.808340237503451,0
0.2951807228915868,0.5740135164595586,0.4137407157326116,0.7117552334943582,0.25757575757597806,0.5416666666666679,0.6588486140724825,0.29411764705855603,0.29667664361647184,0.3947672181608368,0.5,0.5891472868217029,0.4527754763877425,0
0.5542168674698758,0.31567473294091997,0.6097231600270057,0.4508856682769675,0.45454545454504114,0.5297619047619051,0.5074626865671803,0.4264705882351336,0.1646712767055405,0.5933051173528341,0.5,0.37209302325581106,0.3837337752002199,0
0.8524096385542066,0.555046871593639,0.741222147197842,0.2930756843800282,0.5303030303030027,0.7142857142857117,0.25799573560766476,0.5588235294117112,0.24233667045102436,0.7495190457868475,0.6666666666666714,0.3410852713178265,0.20298260149129987,2
0.48493975903616615,0.4466971877043875,0.5162052667116797,0.4669887278582934,0.31818181818198354,0.5119047619047628,0.5692963752665321,0.38235294117612284,0.29910207451749216,0.6271642939592184,0.5833333333333357,0.4341085271317837,0.4813587406793687,0
0.5301204819277245,0.41247002398081634,0.3966914247130333,0.4508856682769675,0.4242424242420384,0.5297619047619051,0.5692963752665321,0.35294117647026724,0.10037155537207099,0.42362447095037226,0.5833333333333357,0.44961240310077244,0.4589892294946125,0
0.40662650602408235,0.5365162415522207,0.5138419986495606,0.6409017713365586,0.3030303030300274,0.4107142857142847,0.5692963752665321,0.44117647058783405,0.20254928269171302,0.39322816467872457,0.5,0.4883720930232549,0.5133940900303742,0
0.6265060240963862,0.5419664268585151,0.5165428764348405,0.49114331723026794,0.31818181818198354,0.5952380952380985,0.41577825159913573,0.4264705882351336,0.2796470223965315,0.5821469796075434,0.6666666666666714,0.3255813953488378,0.4647887323943607,1
0.40662650602408235,0.4318726836712443,0.46134368669817505,0.6392914653784345,0.2727272727270247,0.26190476190476275,0.63965884861409,0.3088235294117112,0.25415419547940843,0.51212004617161,0.4166666666666714,0.5193798449612395,0.5726318696492712,0
0.47590361445782037,0.7434052757793808,0.5074274139095181,0.42673107890499296,0.4242424242420384,0.5773809523809526,0.4136460554370984,0.4264705882351336,0.1459386933636111,0.5552135436706465,0.4166666666666714,0.4108527131782935,0.5354874344103848,1
0.5873493975903443,0.5452365380422961,0.5324105334233629,0.47665056360708036,0.2727272727270247,0.5833333333333321,0.3710021321961534,0.2205882352941444,0.7072969346681788,0.6002308580223215,0.5833333333333357,0.4031007751937956,0.3044739022369498,1
0.6506024096385659,0.6304774362328374,0.8197164078325443,0.32528180354266567,0.5454545454549589,0.7797619047619051,0.23667377398719225,0.6029411764702672,0.09784291464546868,0.8791843016544831,0.5,0.37209302325581106,0.46879315106323816,1
0.5030120481927725,0.609984739481142,0.5411883862255209,0.38969404186795487,0.37878787878798903,0.4107142857142847,0.5266524520255729,0.41176470588197844,0.2537929610898928,0.5752212389380489,0.6666666666666714,0.5038759689922472,0.6030102181717751,1
0.4096385542168832,0.4198822759973879,0.2900067521944649,0.7616747181964598,0.18181818181801646,0.2797619047619051,0.7931769722814437,0.29411764705855603,0.2437300030962959,0.27702962677953735,0.25,0.6899224806201545,0.705882352941174,0
0.3855421686747036,0.40047961630695994,0.4419311276164777,0.5861513687600706,0.22727272727297532,0.39285714285714235,0.5735607675906209,0.29411764705855603,0.1980596552791809,0.39091958445556685,0.5,0.6124031007751931,0.5144987572493775,0
0.3313253012047994,0.36450839328537654,0.42505064145847626,0.4573268921095064,0.2121212121210192,0.3630952380952408,0.6311300639658839,0.26470588235270043,0.25957271132211446,0.3539823008849581,0.4166666666666714,0.5891472868217029,0.5189174261253768,0
0.4789156626505928,0.4628297362110345,0.3814989871708292,0.592592592592581,0.19696969696997257,0.4107142857142847,0.5351812366737789,0.26470588235270043,0.19578903911652645,0.481338976529436,0.4166666666666714,0.5658914728682127,0.647058823529413,0
0.9006024096385659,0.7159363418356293,0.7542201215395004,0.25764895330112836,0.46969696969699726,0.7321428571428577,0.17057569296375164,0.47058823529368965,0.2117865620807109,0.7345132743362868,0.6666666666666714,0.12403100775193465,0.1887600110466714,2
0.602409638554235,0.436668846740794,0.5312288993923033,0.5426731078905078,0.39393939393903565,0.5357142857142847,0.5820895522387985,0.3676470588234224,0.17839818350707048,0.5317429780684932,0.5,0.6589147286821699,0.5559237779618869,0
0.7018072289156692,0.6040985393503391,0.778190411883859,0.3333333333333286,0.5454545454549589,0.5952380952380985,0.3326226012793114,0.5588235294117112,0.18464237795438265,0.7152751058099298,0.5,0.46511627906976827,0.3061309030654513,1
0.45180722891566916,0.3464137780684595,0.2277177582714387,0.7729468599033851,0.10606060606005485,0.25000000000000355,0.8038379530917013,0.2205882352941444,0.2756734441118809,0.17891496729511402,0.3333333333333357,0.6976744186046488,0.6702568351284199,0
0.5662650602409656,0.6477000218007447,0.5919986495611056,0.43478260869564167,0.39393939393903565,0.625,0.400852878464832,0.41176470588197844,0.5211064093301658,0.7110427087341336,0.5833333333333357,0.33333333333333215,0.31358740679370456,1
0.611445783132524,0.6080226727708791,0.720627954085078,0.43639291465377994,0.39393939393903565,0.5,0.4477611940298374,0.32352941176441163,0.6445969656311306,0.6725663716814196,0.6666666666666714,0.5193798449612395,0.256420878210438,2
0.6325301204819027,0.7473294091999136,0.7467927076299787,0.1916264090177009,0.4242424242420384,0.7619047619047628,0.3049040511726986,0.5147058823527004,0.39395190422128223,0.7726048480184744,0.6666666666666714,0.17054263565891148,0.23584645125655967,2
0.3584337349397515,0.4667538696315745,0.4049628629304536,0.5974235104669816,0.1515151515150137,0.32142857142857295,0.6012793176972195,0.23529411764684482,0.27587986376303064,0.46825702193151386,0.4166666666666714,0.5116279069767415,0.48246340789837205,0
0.4939759036144551,0.43209069108349496,0.5189061444969632,0.4975845410628068,0.33333333333303017,0.601190476190478,0.4754797441364502,0.23529411764684482,0.19537619981421983,0.5809926894959574,0.5833333333333357,0.5116279069767415,0.503314001657003,0
0.7560240963855449,0.6841072596468294,0.6301485482781892,0.3607085346215797,0.5,0.5654761904761898,0.36247334754796157,0.44117647058783405,0.14351326246258367,0.5959984609465181,0.4166666666666714,0.31007751937984196,0.5642087821043944,1
0.5783132530120554,0.36211031175060526,0.548784604996623,0.5330112721417066,0.45454545454504114,0.5059523809523832,0.5820895522387985,0.44117647058783405,0.12369697595210738,0.5505963832243168,0.5,0.550387596899224,0.6089478044738996,0
0.5993975903614626,0.35055591890124305,0.4476704929101949,0.4621578099838928,0.37878787878798903,0.5297619047619051,0.5671641791044806,0.4264705882351336,0.1722055939725493,0.46210080800307907,0.5833333333333357,0.379844961240309,0.5041425020712467,0
0.602409638554235,0.43557880967953366,0.4571235651586747,0.5700483091787447,0.3484848484849863,0.45238095238095255,0.37739872068230795,0.35294117647026724,0.21648260914439277,0.5629088110811864,0.4166666666666714,0.4883720930232549,0.4802540734603724,0
0.5271084337349521,0.4658818399825648,0.5827143821742062,0.45410628019322985,0.33333333333303017,0.547619047619051,0.3710021321961534,0.41176470588197844,0.20693570027866315,0.5048095421315892,0.5,0.39534883720930125,0.5854736260701472,0
0.26506024096386227,0.15631131458469838,0.41610398379473423,0.6553945249597319,0.2121212121210192,0.25595238095238315,0.5522388059701484,0.32352941176441163,0.1601300443802245,0.21662177760677537,0.5,0.7054263565891432,0.8025407346037028,0
0.430722891566262,0.5764115979943369,0.5524983119513855,0.5877616747181946,0.3484848484849863,0.44047619047619335,0.4882729211087451,0.397058823529278,0.19584064402931034,0.4694113120430927,0.5,0.5891472868217029,0.45346589339960985,0
0.38253012048193114,0.37802485284500165,0.5332545577312615,0.5684380032206064,0.2727272727270247,0.45238095238095255,0.5159914712153579,0.32352941176441163,0.27319640829806957,0.4609465178914931,0.5,0.480620155038757,0.6427782380557829,0
0.5963855421686901,0.34009156311314825,0.48987170830519844,0.4991948470209451,0.19696969696997257,0.25595238095238315,0.5884861407249531,0.25,0.27846010940240973,0.5967679876875778,0.25,0.6434108527131777,0.5346589339961341,0
0.40060240963853744,0.3108785698713774,0.48041863605671864,0.5748792270531311,0.31818181818198354,0.3095238095238102,0.5906183368870046,0.41176470588197844,0.17767571472803922,0.555983070411699,0.5,0.5271317829457338,0.6030102181717751,0
0.4789156626505928,0.5482886418138264,0.4366981769074947,0.3913043478260789,0.3484848484849863,0.6130952380952408,0.43923240938165975,0.397058823529278,0.19011249870987257,0.5644478645632987,0.5833333333333357,0.3643410852713167,0.46575531621099486,0
0.5903614457831168,0.4231523871811689,0.44851451721809354,0.6183574879227081,0.4242424242420384,0.5,0.5522388059701484,0.44117647058783405,0.14062338734647284,0.4871104270873374,0.5,0.3410852713178265,0.588235294117645,0
